,Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MSTD_cases,OTG_cases,UTG_cases,MA_d,MSTD_deaths,OTG_deaths,UTG_deaths
82989,2021-05-16 00:00:00+00:00,Netherlands,4474,1593023,13,4474.0,,,,13.0,,,
82990,2021-05-17 00:00:00+00:00,Netherlands,4426,1597449,15,4450.0,33.94112549695428,4483.941125496955,4416.058874503045,14.0,1.4142135623730951,15.414213562373096,12.585786437626904
82991,2021-05-18 00:00:00+00:00,Netherlands,2859,1600308,7,3919.6666666666665,918.8777575571918,4838.544424223858,3000.788909109475,11.666666666666666,4.163331998932265,15.829998665598932,7.503334667734401
82992,2021-05-19 00:00:00+00:00,Netherlands,5331,1605639,13,4272.5,1029.9788023708707,5302.478802370871,3242.5211976291293,12.0,3.4641016151377544,15.464101615137753,8.535898384862247
82993,2021-05-20 00:00:00+00:00,Netherlands,4550,1610189,16,4328.0,900.5795356324726,5228.5795356324725,3427.4204643675275,12.8,3.492849839314596,16.2928498393146,9.307150160685405
82994,2021-05-21 00:00:00+00:00,Netherlands,4618,1614807,19,4376.333333333333,814.156905434491,5190.490238767824,3562.176427898842,13.833333333333334,4.020779360604939,17.854112693938273,9.812553972728395
82995,2021-05-22 00:00:00+00:00,Netherlands,4142,1618949,11,4342.857142857143,748.4789973832329,5091.336140240376,3594.37814547391,13.428571428571429,3.823486317361109,17.25205774593254,9.60508511121032
82996,2021-05-23 00:00:00+00:00,Netherlands,3175,1622124,20,4157.285714285715,862.840215854151,5020.125930139866,3294.4454984315635,14.428571428571429,4.540820148282424,18.96939157685385,9.887751280289006
82997,2021-05-24 00:00:00+00:00,Netherlands,3424,1625548,6,4014.1428571428573,893.4046169143123,4907.54747405717,3120.738240228545,13.142857142857142,5.520524474738834,18.663381617595977,7.622332668118308
82998,2021-05-25 00:00:00+00:00,Netherlands,2729,1628277,13,3995.5714285714284,922.3027082874067,4917.874136858835,3073.2687202840216,14.0,4.830458915396479,18.830458915396477,9.169541084603521
82999,2021-05-26 00:00:00+00:00,Netherlands,2486,1630763,15,3589.1428571428573,860.5231797326217,4449.666036875479,2728.6196774102355,14.285714285714286,4.820590756130958,19.106305041845246,9.465123529583328
83000,2021-05-27 00:00:00+00:00,Netherlands,2741,1633504,6,3330.714285714286,792.843346083304,4123.55763179759,2537.870939630982,12.857142857142858,5.639993245521116,18.497136102663973,7.217149611621742
83001,2021-05-28 00:00:00+00:00,Netherlands,3376,1636880,18,3153.285714285714,562.1659643099798,3715.451678595694,2591.1197499757345,12.714285714285714,5.468524655221178,18.182810369506893,7.245761059064535
83002,2021-05-29 00:00:00+00:00,Netherlands,3842,1640722,15,3110.4285714285716,479.60013106157885,3590.0287024901504,2630.8284403669927,13.285714285714286,5.468524655221178,18.754238940935466,7.817189630493108
83003,2021-05-30 00:00:00+00:00,Netherlands,3347,1644069,7,3135.0,487.7957222717975,3622.7957222717973,2647.2042777282027,11.428571428571429,4.995235825502231,16.423807254073658,6.433335603069198
83004,2021-05-31 00:00:00+00:00,Netherlands,2622,1646691,7,3020.4285714285716,502.5650396193678,3522.9936110479393,2517.863531809204,11.571428571428571,4.825527358301296,16.396955929729867,6.745901213127275
83005,2021-06-01 00:00:00+00:00,Netherlands,2022,1648713,2,2919.4285714285716,626.6247833014718,3546.0533547300433,2292.8037881271,10.0,5.94418483337567,15.944184833375669,4.05581516662433
83006,2021-06-02 00:00:00+00:00,Netherlands,2482,1651195,8,2918.8571428571427,627.0875612893361,3545.9447041464787,2291.7695815678067,9.0,5.537749241945383,14.537749241945383,3.4622507580546174
83007,2021-06-03 00:00:00+00:00,Netherlands,2562,1653757,11,2893.285714285714,639.0839053639478,3532.369619649662,2254.2018089217663,9.714285714285714,5.407226205560041,15.121511919845755,4.307059508725673
83008,2021-06-04 00:00:00+00:00,Netherlands,2763,1656520,13,2805.714285714286,602.8887996653295,3408.6030853796155,2202.825486048956,9.0,4.358898943540673,13.358898943540673,4.641101056459327
83009,2021-06-05 00:00:00+00:00,Netherlands,2396,1658916,10,2599.1428571428573,403.3453559798016,3002.488213122659,2195.7975011630556,8.285714285714286,3.545621041711672,11.831335327425958,4.7400932440026144
